hr,proper,dist,mag,absmag,spect,ci,rarad,decrad,con
5195,N/A,87.1840,5.610,0.908,K0III,"rgb(255, 207, 194)",3.6156485325288252,0.5443717938243938,CVn
5189,N/A,29.4724,6.560,4.213,G0V,"rgb(255, 222, 238)",3.616841292392335,-0.62315549099052,Cen
5199,N/A,961.5385,9.020,-0.895,M5.5e-M9e,"rgb(255, 208, 198)",3.6169798469044316,0.6901477421951587,CVn
5192,N/A,56.1167,4.190,0.445,M5III,"rgb(255, 192, 160)",3.619138469281218,-0.6012794677570625,Cen
5200,N/A,80.7754,4.050,-0.486,K5IIIvar,"rgb(255, 192, 160)",3.619277863679108,0.27572545508799,Boo
5190,N/A,133.8688,3.410,-2.223,B2IV,"rgb(172, 173, 0)",3.619397055624665,-0.7275877825439949,Cen
5193,N/A,155.0388,3.470,-2.482,B2IV-Ve,"rgb(180, 179, 0)",3.6198851442544506,-0.7413064633354037,Cen
5201,N/A,123.0012,4.920,-0.530,K4III,"rgb(255, 195, 165)",3.6203097176630457,0.37112865316034377,Boo
5204,N/A,62.4610,6.430,2.452,A7IV-V,"rgb(239, 218, 0)",3.6204628464853235,0.639363377289815,CVn
5213,N/A,125.7862,5.970,0.472,G3V,"rgb(255, 209, 199)",3.620501175536419,1.0731909657156624,UMa
5196,N/A,74.9064,4.960,0.587,K0III,"rgb(255, 206, 192)",3.6209972518782854,-0.3165009347033325,Vir
5197,N/A,117.3709,6.190,0.842,A0V,"rgb(207, 200, 0)",3.6220318066675117,-0.5075648056258563,Hya
5198,N/A,112.6126,6.430,1.172,K1III,"rgb(255, 208, 197)",3.6229687352220203,-0.69640130012444,Cen
5205,N/A,154.7988,6.000,0.051,K0,"rgb(255, 211, 205)",3.623352890028873,0.09594465011904875,Vir
5216,N/A,76.8640,6.450,2.021,A3V,"rgb(221, 207, 0)",3.623576584428503,1.0217062786901776,UMa
5202,N/A,101.1122,6.540,1.516,F6IV/V,"rgb(255, 223, 243)",3.6240740494757366,-0.3472837790261362,Vir
5227,N/A,102.3541,6.390,1.339,K2IV,"rgb(255, 203, 182)",3.625870241840813,1.1923269190558201,Dra
5214,N/A,89.1266,6.660,1.910,A5IV,"rgb(224, 209, 0)",3.6262508362656973,0.6068948923282774,CVn
5215,N/A,207.9002,5.890,-0.699,M2III,"rgb(255, 0, 146)",3.6265916082119705,0.6050078995880263,CVn
5209,N/A,19.4742,6.430,4.983,G5V,"rgb(255, 217, 223)",3.6274022272539983,-0.4256922196785162,Hya
5226,N/A,113.8952,4.580,-0.703,M3III,"rgb(255, 190, 156)",3.6278078115107357,1.1296341929835574,Dra
5208,N/A,57.9710,6.340,2.524,F6V,"rgb(255, 224, 245)",3.6285767259429704,-0.6358806772290637,Cen
5206,N/A,487.8049,5.770,-2.671,B2Vp,"rgb(182, 181, 0)",3.629355535411418,-0.818536141106345,Cen
5194,N/A,223.2143,5.730,-1.014,K5/M0III,"rgb(255, 5, 127)",3.6293704241395166,-1.2112804607733136,Cir
5219,N/A,184.1621,4.760,-1.566,K5III,"rgb(255, 0, 150)",3.6293741837896722,0.6011654021575112,CVn
5210,N/A,105.3741,4.320,-0.794,B5,"rgb(183, 181, 0)",3.6295288468664175,-0.5758554945748762,Cen
5212,N/A,52.6870,6.110,2.501,F5/F6V,"rgb(255, 224, 246)",3.630356017006939,-0.5518592733958,Cen
5207,N/A,79.6813,5.260,0.753,B9Vn,"rgb(193, 189, 0)",3.630639501180624,-0.9217350793713075,Cen
5220,N/A,103.9501,6.100,1.016,A1V,"rgb(216, 204, 0)",3.6316233302817764,0.21232166409018,Boo
5229,N/A,65.7462,5.910,1.821,A7V,"rgb(233, 214, 0)",3.6353966225214065,0.5000042168525337,CVn
5221,N/A,195.3125,4.750,-1.704,B4IV,"rgb(189, 186, 0)",3.635560126041204,-0.5572419566036538,Cen
5225,N/A,211.4165,5.710,-0.916,G5III,"rgb(255, 213, 210)",3.635588578193051,0.3129875947112825,Boo
5222,N/A,52.2739,5.530,1.939,F3V,"rgb(255, 225, 250)",3.637031417917575,-0.62245855714427,Cen
5217,N/A,276.2431,5.870,-1.336,B5III,"rgb(212, 202, 0)",3.6377825635334835,-0.9315402154014599,Cen
5238,N/A,146.8429,5.700,-0.134,A0V,"rgb(202, 196, 0)",3.6383588477537647,0.9377423141401625,UMa
5224,N/A,65.9631,6.170,2.073,K0III,"rgb(255, 208, 196)",3.6384369960205114,-0.6163518791511275,Cen
5223,N/A,100000.0000,5.830,-14.170,B2IIIe,"rgb(199, 193, 0)",3.6388109402967554,-0.822541631411145,Cen
5228,N/A,64.8508,6.050,1.990,K2III,"rgb(255, 204, 186)",3.6402225360598184,-0.49863341161590247,Hya
5235,Mufrid,11.3960,2.680,2.396,G0IV,"rgb(255, 221, 236)",3.64199895242804,0.3211007359693375,Boo
5232,N/A,75.5858,5.160,0.768,K2III,"rgb(255, 205, 189)",3.6420764886529793,-0.02623447529685,Vir
5218,N/A,289.0173,5.740,-1.565,K2III,"rgb(255, 193, 161)",3.6425841114754656,-1.1807518869252562,Cir
5233,N/A,33.0797,6.190,3.592,F8V+...,"rgb(255, 223, 241)",3.643244125712718,-0.14065350079890374,Vir
5230,N/A,108.2251,5.660,0.488,B8V,"rgb(195, 191, 0)",3.644258557695747,-0.910378080722065,Cen
5231,N/A,117.0960,2.550,-2.793,B2.5IV,"rgb(179, 178, 0)",3.6457311140528006,-0.8253378423485674,Cen
5188,N/A,245.7002,5.950,-1.002,K2/K3III:p,"rgb(255, 195, 166)",3.646209104924802,-1.4427971971412512,Cha
5237,N/A,125.1564,6.530,1.043,G6/G8III,"rgb(255, 211, 206)",3.6466066450222843,-0.5460258538370062,Cen
5243,N/A,24.8633,6.160,4.182,F6V,"rgb(255, 223, 242)",3.647010820734811,0.24533225827500751,Boo
5245,N/A,67.3401,6.310,2.169,F4IV-V,"rgb(255, 227, 254)",3.6484996600281225,0.5590743107922375,CVn
5239,N/A,97.5610,5.820,0.874,K0IV,"rgb(255, 204, 185)",3.6491789364220892,-0.8132003550582975,Cen
5234,N/A,139.8601,6.140,0.412,A1V,"rgb(219, 206, 0)",3.6491908815961587,-0.9447889557901338,Cen
5244,N/A,90.2527,5.900,1.123,A8V,"rgb(235, 215, 0)",3.649765403388575,0.018336105049336252,Vir
5236,N/A,38.6997,6.000,3.061,G8V,"rgb(255, 215, 216)",3.6501351655803496,-0.9547765147968362,Cen
5247,N/A,178.2531,5.020,-1.235,K3IIIvar,"rgb(255, 195, 164)",3.650223698853545,0.4798273539636363,Boo
5246,N/A,175.7469,6.140,-0.084,K2/K3III,"rgb(255, 195, 165)",3.6541178315612552,-0.40182069327026254,Hya
5256,N/A,10.0644,6.490,6.476,K3V,"rgb(255, 207, 193)",3.6544342399469114,1.0732528973407311,UMa
5241,N/A,64.2674,4.710,0.670,K4III,"rgb(255, 206, 191)",3.6549313040625795,-1.1115425296878962,Cen
5248,N/A,161.0306,3.830,-2.205,B2IV,"rgb(172, 173, 0)",3.657648026466054,-0.7347967637881212,Cen
5250,N/A,102.0408,5.200,0.156,B8V,"rgb(193, 189, 0)",3.6587299933338433,-0.43584796051686125,Hya
5242,N/A,156.9859,6.200,0.221,K0III,"rgb(255, 207, 193)",3.658738473880854,-1.1484382499149424,Cir
5255,N/A,144.7178,5.760,-0.043,A0Vs,"rgb(208, 201, 0)",3.6592953531502044,0.37867045191603504,Boo
5254,N/A,170.9402,6.010,-0.154,K5III,"rgb(255, 195, 165)",3.6593670018277655,0.255678078845225,Boo
5249,N/A,131.0616,3.870,-1.717,B2IV-V,"rgb(174, 175, 0)",3.6594285674791185,-0.7819700581157613,Cen
5251,N/A,106.1571,5.920,0.790,G8/K0III,"rgb(255, 209, 200)",3.66209879473148,-0.8791161758582025,Cen
5258,N/A,77.5194,6.360,1.913,F8V,"rgb(255, 224, 245)",3.6644118069388716,-0.061955487313392496,Vir
5257,N/A,55.9910,5.770,2.029,F6V,"rgb(255, 224, 246)",3.6652010853488046,-0.436513876417465,Hya
5252,N/A,59.3120,6.490,2.624,F1III-IV,"rgb(247, 222, 0)",3.6664591169538503,-1.0730463690745573,Cen
5240,N/A,239.8082,6.090,-0.809,B9III,"rgb(212, 202, 0)",3.667580025043214,-1.3716539300634063,Aps
5253,N/A,76.1035,5.960,1.553,F0V,"rgb(249, 224, 0)",3.6690127318990227,-1.1566106745929625,Cir
5263,N/A,90.9918,6.230,1.435,A7III,"rgb(232, 213, 0)",3.6703173486959217,0.47798623157852377,Boo
5259,N/A,203.6660,6.120,-0.425,K1III,"rgb(255, 200, 176)",3.670941114087433,-0.7020053399714999,Cen
5262,N/A,82.8500,5.980,1.389,A2V,"rgb(221, 207, 0)",3.6710403842026547,0.1552454015187825,Boo
5264,N/A,68.9655,4.230,0.037,A3V,"rgb(224, 209, 0)",3.6723758755530405,0.026957165670624998,Vir
5260,N/A,389.1051,4.340,-3.610,F6II,"rgb(255, 221, 234)",3.6727177350184568,-0.79592984129986,Cen
5282,N/A,230.4147,6.340,-0.473,K5,"rgb(255, 195, 166)",3.673240675254083,1.19866899722568,Dra
5271,N/A,170.0680,6.280,0.127,K2III,"rgb(255, 197, 170)",3.6748039529125673,0.7985484733897575,CVn
5265,N/A,134.7709,5.470,-0.178,K2/K3III,"rgb(255, 198, 171)",3.6755749594016396,-0.47873984977532624,Hya
5270,N/A,236.9668,6.180,-0.693,F8IV,"rgb(255, 213, 209)",3.676234090363242,0.16905426027408751,Boo
5280,N/A,100.4016,6.160,1.151,A2V,"rgb(214, 203, 0)",3.67826428920685,0.8896258958990463,UMa
5268,N/A,38.1679,6.180,3.272,F6V,"rgb(255, 224, 246)",3.6784065225919638,-0.5529907383525788,Cen
5266,N/A,167.2241,5.930,-0.186,K2III,"rgb(255, 202, 180)",3.680211166808304,-0.981109501722065,Cen
5269,N/A,219.7802,6.080,-0.630,B8 Si,"rgb(188, 185, 0)",3.6802793985877513,-0.7229737503739575,Cen
5273,N/A,16.9837,6.270,5.120,G8V,"rgb(255, 216, 221)",3.68063399283126,0.1882648082592525,Boo
5274,N/A,142.0455,6.250,0.488,G9III,"rgb(255, 210, 203)",3.6809551182081255,0.13170551859854,Boo
5267,Hadar,120.1923,0.610,-4.789,B1III,"rgb(171, 173, 0)",3.681875660376148,-1.053708314075195,Cen
5272,N/A,85.4701,6.300,1.641,F3IV,"rgb(255, 225, 249)",3.6821422164308797,-0.39133077998757376,Vir
5275,N/A,59.7015,6.240,2.360,F4V,"rgb(255, 226, 254)",3.6823361230606655,0.08553811834171,Vir
5276,N/A,100.9082,6.390,1.370,K0,"rgb(255, 198, 172)",3.6837035314134283,-0.09392343105234625,Vir
5291,Thuban,92.9368,3.670,-1.171,A0III SB,"rgb(199, 194, 0)",3.6843459063539425,1.1235705482203713,Dra
5277,N/A,125.9446,6.350,0.849,K1III+...,"rgb(255, 206, 190)",3.684606852380168,-0.2613055966620375,Vir
5283,N/A,120.1923,6.280,0.881,K0,"rgb(255, 207, 195)",3.6853664942091307,0.04009948817907625,Vir
5284,N/A,103.3058,6.560,1.489,A1/A2V,"rgb(222, 208, 0)",3.6880271102340796,-0.28511673748423627,Vir
5261,N/A,113.1222,5.690,0.422,M6.5III,"rgb(255, 201, 178)",3.688466137963166,-1.3403561788139802,Aps
5278,N/A,156.2500,6.200,0.231,A5III/IV,"rgb(236, 216, 0)",3.690389603949192,-0.95416037380256,Cen
5285,N/A,156.4945,4.360,-1.612,B2V,"rgb(176, 176, 0)",3.691572931074368,-0.7187201775704912,Cen
5286,N/A,131.2336,6.180,0.590,G8III,"rgb(255, 209, 198)",3.69216461377798,-0.7520920836838711,Cen
5287,N/A,30.9598,3.250,0.796,K2III,"rgb(255, 205, 189)",3.692992633232533,-0.46569505275296,Hya
5281,N/A,100000.0000,6.390,-13.610,B0Ia,"rgb(220, 206, 0)",3.6932009537068975,-1.0422391626328,Cen
5288,Menkent,18.0343,2.060,0.780,K0IIIb,"rgb(255, 208, 196)",3.6943545480965847,-0.6347754526653112,Cen
5290,N/A,58.0383,5.460,1.641,F2IV,"rgb(249, 223, 0)",3.6944856457312714,-0.1625515051941525,Vir
5305,N/A,130.8901,6.430,0.845,A7V,"rgb(228, 211, 0)",3.695476618616529,1.3019070844460425,UMi
5299,N/A,157.2327,5.130,-0.853,M4.2III,"rgb(255, 193, 161)",3.6997891846006414,0.7654045855451788,Boo
5289,N/A,112.4859,6.390,1.135,G8/K0III,"rgb(255, 208, 196)",3.7011367862143474,-1.103186845228599,Cen
5300,N/A,168.3502,5.260,-0.871,M2III,"rgb(255, 0, 145)",3.7013576492419276,0.8632078571497525,Boo
5279,N/A,28.4981,6.020,3.746,G1V,"rgb(255, 221, 235)",3.702102641495531,-1.3063839200339638,Aps
5302,N/A,119.7605,6.470,1.078,K0III,"rgb(255, 207, 195)",3.7034516195569473,1.0356373393359501,UMa
5321,N/A,140.0560,4.800,-0.932,K3III,"rgb(255, 197, 169)",3.7038062010924575,1.3534594484437612,UMi
5294,N/A,161.0306,6.190,0.155,B9V,"rgb(198, 193, 0)",3.703871635391957,-0.7587082168256687,Cen
5292,N/A,381.6794,6.340,-1.568,B5IV,"rgb(215, 203, 0)",3.704189297310825,-1.0345737878571963,Cen
5298,N/A,127.2265,6.450,0.927,G8III,"rgb(255, 208, 196)",3.7045045242917305,-0.180371858187395,Vir
5296,N/A,251.2563,5.960,-1.041,B9IV,"rgb(199, 193, 0)",3.7070097542510685,-0.8989261063605251,Cen
5297,N/A,55.9284,4.740,1.002,G8III,"rgb(255, 210, 202)",3.7084517751360218,-0.9326855528151775,Cen
5304,N/A,37.4251,4.820,1.954,F9IVw,"rgb(255, 222, 240)",3.710565258464044,0.43793237575870125,Boo
5293,N/A,100000.0000,6.070,-13.930,K4II,"rgb(255, 6, 123)",3.7110723341391494,-1.2270618367397825,Cir
5301,N/A,141.2429,4.930,-0.820,M1III,"rgb(255, 3, 133)",3.712496079048973,-0.28452409811841123,Vir
5295,N/A,69.4927,6.070,1.860,A6IV,"rgb(232, 213, 0)",3.713327174489168,-1.2168316444829612,Cir
5310,N/A,110.7420,6.140,0.918,K4III,"rgb(255, 200, 177)",3.7142877956736373,0.5636696561255375,Boo
5307,N/A,44.4444,6.420,3.181,F7V,"rgb(255, 224, 246)",3.715457139815147,0.02377834345079625,Vir
5334,N/A,131.2336,5.180,-0.410,M2III,"rgb(255, 190, 153)",3.7178449719583333,1.211826574878119,UMi
5313,N/A,79.1766,4.990,0.497,B9p Si,"rgb(187, 185, 0)",3.7187006250451278,0.0420525328067625,Vir
5309,N/A,171.2329,6.350,0.182,K2III,"rgb(255, 197, 170)",3.7193377621818215,-0.42522071443864745,Hya
5312,N/A,66.7111,5.070,0.949,K2III,"rgb(255, 204, 186)",3.7208983528591117,-0.4757974588009163,Hya
5315,N/A,78.1250,4.180,-0.284,K3III,"rgb(255, 198, 172)",3.7214597970664243,-0.179309922519675,Vir
5314,N/A,162.6016,6.230,0.174,K0III,"rgb(255, 206, 191)",3.7228785868692573,-0.46447241964257624,Hya
5308,N/A,653.5948,5.530,-3.547,K5III+...,"rgb(255, 195, 164)",3.7231082319476454,-0.9366427138497925,Cen
5328,N/A,46.4468,6.620,3.285,F1V,"rgb(254, 226, 0)",3.7239352545609052,0.9038688006478762,Boo
5329,N/A,50.1002,4.530,1.031,A8IV,"rgb(236, 216, 0)",3.7240225242372866,0.9039054066079475,Boo
5311,N/A,315.4574,6.090,-1.405,B5V,"rgb(217, 204, 0)",3.7248113341458176,-0.9533970499963438,Cen
5317,N/A,59.3824,5.890,2.022,F7Vw,"rgb(255, 224, 245)",3.724880954004692,-0.014756104364295,Vir
5323,N/A,33.9213,5.530,2.878,F6IV,"rgb(255, 222, 240)",3.7266549091675256,0.22618496580264624,Boo
5322,N/A,42.8633,6.360,3.200,F9V,"rgb(255, 221, 234)",3.727827599932616,-0.1038072484363525,Vir
5335,N/A,45.7666,6.230,2.927,K3III:,"rgb(255, 206, 191)",3.7279906978272237,0.7246390137478187,Boo
5333,N/A,59.8802,6.380,2.494,A7V,"rgb(232, 214, 0)",3.7292567253596225,0.38176271541580753,Boo
5318,N/A,136.6120,5.610,-0.067,G8III,"rgb(255, 210, 203)",3.7293822242718853,-0.730202036456465,Cen
5330,N/A,81.2348,5.290,0.741,K1III,"rgb(255, 208, 196)",3.7299758205230664,0.17628890577311748,Boo
5331,N/A,247.5248,6.410,-0.558,M4III,"rgb(255, 0, 152)",3.7301335827885715,0.0582220508027375,Vir
5316,N/A,147.7105,5.030,-0.817,B4Vne,"rgb(195, 190, 0)",3.730434006163907,-0.996340860572495,Cen
5324,N/A,169.2047,6.100,-0.042,A1V,"rgb(215, 204, 0)",3.7307326048724474,-0.5110656277136549,Hya
5345,N/A,93.2836,6.560,1.711,A4V,"rgb(222, 207, 0)",3.731877731811144,0.9169248721596237,Boo
5319,N/A,315.4574,6.400,-1.095,K3III,"rgb(255, 190, 156)",3.732191425298398,-0.9339246443501112,Cen
5332,N/A,75.6430,5.530,1.136,A0V,"rgb(211, 201, 0)",3.732392890532382,-0.31766196272270253,Vir
5325,N/A,21.2179,6.310,4.676,F9V,"rgb(255, 221, 234)",3.7334522745510474,-0.78541135015671,Cen
5340,Arcturus,11.2575,-0.050,-0.307,K2IIIp,"rgb(255, 201, 178)",3.7335290285420872,0.33479621805862125,Boo
5338,N/A,22.2370,4.070,2.335,F7V,"rgb(255, 223, 243)",3.7350678498362684,-0.10472929511536501,Vir
5350,N/A,29.0698,4.750,2.433,A9V,"rgb(237, 216, 0)",3.7357305066688666,0.8965273123034389,Boo
5337,N/A,74.5156,6.570,2.209,F0V,"rgb(243, 220, 0)",3.7363379412898166,-0.5801705127984524,Cen
5341,N/A,64.2674,6.440,2.400,A9III,"rgb(241, 219, 0)",3.736559528735946,-0.11556773799835625,Vir
5351,N/A,30.3582,4.180,1.769,A0sh,"rgb(221, 207, 0)",3.7366820754192496,0.8043926743945388,Boo
5347,N/A,50.0000,6.380,2.885,F2IV,"rgb(252, 225, 0)",3.73677165833657,0.6936760586757388,Boo
5342,N/A,140.2525,6.150,0.415,A1V,"rgb(207, 200, 0)",3.737198280765186,-0.05578604580996375,Vir
5346,N/A,32.6264,6.250,3.682,F8V,"rgb(255, 223, 243)",3.7373933902624734,0.3511925053159375,Boo
5326,N/A,384.6154,7.180,-0.745,M5e,"rgb(255, 3, 134)",3.7375007859100946,-1.0456911572850613,Cen
5320,N/A,400.0000,5.720,-2.290,B1.5III,"rgb(191, 188, 0)",3.737820526112653,-1.162177984287065,Cir
5306,N/A,617.2840,6.480,-2.472,K2IIp,"rgb(255, 197, 168)",3.7390160714117853,-1.3554963757488299,Aps
5344,N/A,125.6281,6.220,0.725,K0III,"rgb(255, 209, 198)",3.7396434984402913,-0.3243816507947875,Vir
5360,N/A,90.3342,6.190,1.411,A2IV,"rgb(219, 206, 0)",3.7409058248597495,0.8954825809335838,Boo
5352,N/A,233.6449,5.840,-1.003,M3III,"rgb(255, 2, 135)",3.741436973316951,0.26639623091584874,Boo
5363,N/A,70.5219,6.320,2.078,F5,"rgb(255, 225, 247)",3.7429460369466403,0.837793009752395,Boo
5361,N/A,71.5820,4.800,0.526,K1III,"rgb(255, 206, 192)",3.7437180737122895,0.6197577825325662,Boo
5353,N/A,32.5415,6.470,3.908,F9V,"rgb(255, 217, 222)",3.74378397815646,-0.13163950155708623,Vir
5303,N/A,42.3370,4.890,1.756,A2m...,"rgb(237, 217, 0)",3.744746356697119,-1.4138521369220687,Aps
5348,N/A,96.1538,6.540,1.625,A9IV/V,"rgb(242, 219, 0)",3.7454593526473166,-0.5798079830604874,Cen
5355,N/A,102.0408,5.860,0.816,Ap Si(Cr),"rgb(213, 202, 0)",3.7465134381694734,-0.3266552564377325,Vir
5369,N/A,181.4882,6.860,0.566,G9IV,"rgb(255, 206, 192)",3.7477810823296487,0.6766192242522587,Boo
5372,N/A,101.4199,6.470,1.439,A5Vn,"rgb(231, 213, 0)",3.7477975942994033,0.9575531288745537,Boo
5356,N/A,18.0343,5.870,4.590,F7Vw,"rgb(255, 223, 242)",3.748161331509584,-0.4505641776017775,Hya
5359,N/A,57.1755,4.520,0.734,A1V,"rgb(225, 209, 0)",3.748573936749106,-0.233369630241025,Vir
5365,N/A,26.0960,5.410,3.327,F5IV,"rgb(253, 226, 0)",3.7492783798289797,0.22696783218903877,Boo
5357,N/A,73.4754,5.930,1.599,A1V,"rgb(220, 206, 0)",3.74983163711822,-0.64582255293541,Cen
5354,N/A,103.6269,3.550,-1.527,B2.5IV,"rgb(178, 177, 0)",3.7498562745844657,-0.8038653707763325,Lup
5366,N/A,80.1925,5.140,0.619,G9III,"rgb(255, 207, 195)",3.7504565635754044,-0.03954075181143,Vir
5368,N/A,63.2511,6.180,2.175,A7V,"rgb(233, 214, 0)",3.7510725962956544,0.00670788455295125,Vir
5370,N/A,57.3394,4.840,1.048,K3III,"rgb(255, 201, 179)",3.751384408429124,0.2846099284223875,Boo
5373,N/A,132.2751,6.330,0.723,A2V,"rgb(217, 205, 0)",3.751565859494385,0.67708393315222,Boo
5349,N/A,48.3559,5.220,1.798,Am,"rgb(242, 219, 0)",3.751847567078275,-1.0694150986401174,Cen
5374,N/A,92.9368,6.450,1.609,A5III,"rgb(228, 211, 0)",3.7530881357860197,0.5310884736264113,Boo
5362,N/A,113.1222,5.550,0.282,G8III,"rgb(255, 211, 205)",3.7531635973302864,-0.7515185880536387,Lup
5358,N/A,375.9398,4.300,-3.576,B6Ib,"rgb(220, 206, 0)",3.7538794079070796,-0.9841300331284563,Cen
5367,N/A,79.3651,4.050,-0.448,A0IV,"rgb(203, 197, 0)",3.75488983183279,-0.6612231311774325,Cen
5364,N/A,43.5540,4.780,1.585,F0IV,"rgb(245, 221, 0)",3.7555538557958945,-0.7886629806243125,Lup
5376,N/A,420.1681,5.570,-2.547,B8V,"rgb(192, 189, 0)",3.7626187661709416,-0.6071440609989938,Cen
5336,N/A,197.6285,5.060,-1.419,B4V,"rgb(189, 186, 0)",3.762871003033164,-1.3981648544115137,Aps
5371,N/A,117.5088,4.760,-0.590,G8/K1 + F/G,"rgb(255, 214, 215)",3.763882122931103,-1.0203040665670213,Cen
5375,N/A,671.1409,6.100,-3.034,B1III,"rgb(186, 183, 0)",3.7640000510190945,-0.8433405925016849,Lup
5378,N/A,140.2525,4.410,-1.325,B2V,"rgb(177, 177, 0)",3.7657109773164876,-0.6896113342063013,Cen
5381,N/A,48.2625,4.780,1.362,K3III,"rgb(255, 199, 174)",3.7659689281593107,-0.48439898358420624,Hya
5387,N/A,36.5364,6.220,3.406,F5V,"rgb(255, 226, 253)",3.766044670810026,0.44223454547237,Boo
5384,N/A,17.1910,6.250,5.073,G1V,"rgb(255, 219, 230)",3.7666593909249317,0.02166946572684125,Vir
5377,N/A,311.5265,6.030,-1.437,K2III,"rgb(255, 197, 169)",3.7670210008235707,-0.8861429605841925,Lup
5385,N/A,65.9196,4.860,0.765,A0V,"rgb(212, 202, 0)",3.767198364532286,0.14742127945336375,Boo
5383,N/A,102.6694,6.220,1.163,G7III,"rgb(255, 208, 198)",3.767411446991593,-0.20444861142741877,Lib
5380,N/A,112.9944,5.990,0.725,K1III,"rgb(255, 205, 189)",3.7690824501768754,-0.9281003463045225,Lup
5388,N/A,135.5014,5.940,0.280,A3V,"rgb(218, 205, 0)",3.769974929837002,0.14388441052845877,Boo
5392,N/A,48.7567,5.100,1.660,A5V,"rgb(225, 209, 0)",3.770736202964538,0.10158044131356125,Vir
5394,N/A,110.0110,6.190,0.983,K4III,"rgb(255, 202, 180)",3.7712397394868704,0.14110280046613624,Boo
5327,N/A,296.7359,6.420,-0.942,B8V,"rgb(208, 201, 0)",3.771523002584099,-1.445974739360525,Aps
5393,N/A,90.4977,6.490,1.707,F4III,"rgb(255, 226, 253)",3.7728821097744056,-0.20367473774856126,Lib
5390,N/A,140.6470,5.340,-0.401,K0III,"rgb(255, 209, 200)",3.7734476117080775,-0.43295179252050875,Lib
5379,N/A,621.1180,5.560,-3.406,A3Ib,"rgb(255, 226, 251)",3.7747351583272715,-1.1902330952005413,Cir
5404,N/A,14.5307,4.040,3.229,F7V,"rgb(255, 224, 244)",3.7751385590522246,0.9049661939729025,Boo
5402,N/A,172.4138,6.280,0.097,K2III:,"rgb(255, 201, 179)",3.7763944434061223,0.6700851875435351,Boo
5397,N/A,127.8772,6.630,1.096,A1/A2V,"rgb(226, 210, 0)",3.776448277925807,-0.34854198277770754,Lib
5382,N/A,132.6260,6.360,0.747,A1V,"rgb(225, 209, 0)",3.7771671536729037,-1.1549353598907275,Cir
5399,N/A,71.7875,6.480,2.200,K0III,"rgb(255, 210, 202)",3.7777484006203736,-0.4686600255565125,Hya
5395,N/A,334.4482,4.560,-3.062,B2IV,"rgb(183, 181, 0)",3.779236120889628,-0.7892627407451825,Lup
5396,N/A,97.8474,4.330,-0.623,A7:+...,"rgb(255, 226, 251)",3.77942391080722,-0.7920177833745949,Lup
5398,N/A,98.1354,6.330,1.371,K3III,"rgb(255, 201, 180)",3.779617179916474,-0.7385988494190087,Cen
5405,N/A,89.1266,5.400,0.650,F0m,"rgb(236, 216, 0)",3.78062799909501,0.33557270564595504,Boo
5400,N/A,147.2754,6.360,0.519,B9V,"rgb(192, 189, 0)",3.782265022423478,-0.6959323867790738,Cen
5339,N/A,91.6590,4.310,-0.501,K2III,"rgb(255, 199, 174)",3.782687342473535,-1.4602800596576526,Oct
5391,N/A,277.0083,5.870,-1.342,K3III,"rgb(255, 193, 160)",3.7835176520562785,-1.148804449168385,Cir
5401,N/A,67.8426,5.830,1.672,Am,"rgb(245, 221, 0)",3.7838891189190265,-0.8051946307923288,Lup
5406,N/A,78.8644,6.180,1.696,A2IV,"rgb(221, 207, 0)",3.784774708522604,-0.10681994364203,Vir
5411,N/A,77.3994,6.640,2.196,F1IV,"rgb(251, 225, 0)",3.785000437605841,0.7160197732789412,Boo
5430,N/A,110.0110,4.250,-0.957,K4III,"rgb(255, 195, 165)",3.7852938994886265,1.3211443050842424,UMi
5407,N/A,120.6273,4.970,-0.437,B7/B8V,"rgb(195, 190, 0)",3.788122876984829,-0.5147261770486988,Hya
5409,N/A,36.2582,4.810,2.013,G2III,"rgb(255, 218, 224)",3.788247180156488,-0.038885187869891244,Vir
5416,N/A,259.7403,6.220,-0.853,K0III,"rgb(255, 203, 183)",3.7885602496116,0.6317573139584275,Boo
5414,N/A,483.0918,7.620,-0.800,A1V,"rgb(211, 201, 0)",3.789647016768664,0.49374401944933877,Boo
5415,N/A,349.6503,7.120,-0.598,A1V,"rgb(207, 200, 0)",3.7897855619537713,0.49376285595404246,Boo
5420,N/A,100.0000,5.580,0.580,G3IV,"rgb(255, 212, 208)",3.7901213914728626,0.8699567723533075,Boo
5410,N/A,191.5709,5.420,-0.992,K5III,"rgb(255, 193, 161)",3.7903986172548176,-0.12043707778620875,Vir
5403,N/A,100000.0000,6.460,-13.540,A0II/III,"rgb(223, 208, 0)",3.7905279008685233,-1.03319212849164,Cen
5423,N/A,23.7417,6.360,4.482,G5V,"rgb(255, 217, 224)",3.794402255357997,0.7294762613091488,Boo
5389,N/A,150.8296,6.060,0.168,K0/K1III,"rgb(255, 203, 182)",3.7944227327202333,-1.3391751222472361,Aps
5422,N/A,110.1322,6.060,0.850,A0Vs,"rgb(206, 199, 0)",3.7953401000602986,0.5548609063725912,Boo
5418,N/A,79.3021,5.960,1.464,A5IV,"rgb(228, 211, 0)",3.7954016210127937,0.01446753997788875,Vir
5412,N/A,146.1988,5.510,-0.315,B8Vn,"rgb(193, 189, 0)",3.7967192998724473,-0.791006873733485,Lup
5413,N/A,62.3441,5.380,1.406,A1V,"rgb(217, 205, 0)",3.7976155969421574,-0.8642699061580624,Lup
