hr,proper,ra,dec,dist,mag,absmag,spect,ci,con
5337,N/A,14.271760,-33.241322,74.5156,6.570,2.209,F0V,"rgb(243, 186, 0)",Cen
5341,N/A,14.272606,-6.621544,64.2674,6.440,2.400,A9III,"rgb(241, 185, 0)",Vir
5351,N/A,14.273074,46.088305,30.3582,4.180,1.769,A0sh,"rgb(221, 175, 0)",Boo
5347,N/A,14.273416,39.744711,50.0000,6.380,2.885,F2IV,"rgb(252, 190, 0)",Boo
5342,N/A,14.275046,-3.196305,140.2525,6.150,0.415,A1V,"rgb(207, 169, 0)",Vir
5346,N/A,14.275791,20.121848,32.6264,6.250,3.682,F8V,"rgb(255, 189, 243)",Boo
5326,N/A,14.276201,-59.913690,384.6154,7.180,-0.745,M5e,"rgb(255, 2, 134)",Cen
5320,N/A,14.277423,-66.587894,400.0000,5.720,-2.290,B1.5III,"rgb(191, 159, 0)",Cir
5306,N/A,14.281989,-77.664221,617.2840,6.480,-2.472,K2IIp,"rgb(255, 166, 168)",Aps
5344,N/A,14.284386,-18.585700,125.6281,6.220,0.725,K0III,"rgb(255, 176, 198)",Vir
5360,N/A,14.289208,51.307373,90.3342,6.190,1.411,A2IV,"rgb(219, 174, 0)",Boo
5352,N/A,14.291237,15.263380,233.6449,5.840,-1.003,M3III,"rgb(255, 2, 135)",Boo
5363,N/A,14.297001,48.002004,70.5219,6.320,2.078,F5,"rgb(255, 190, 247)",Boo
5361,N/A,14.299950,35.509505,71.5820,4.800,0.526,K1III,"rgb(255, 175, 192)",Boo
5353,N/A,14.300201,-7.542388,32.5415,6.470,3.908,F9V,"rgb(255, 183, 222)",Vir
5303,N/A,14.303877,-81.007760,42.3370,4.890,1.756,A2m...,"rgb(237, 183, 0)",Aps
5348,N/A,14.306601,-33.220550,96.1538,6.540,1.625,A9IV/V,"rgb(242, 185, 0)",Cen
5355,N/A,14.310627,-18.715968,102.0408,5.860,0.816,Ap Si(Cr),"rgb(213, 171, 0)",Vir
5369,N/A,14.315469,38.767426,181.4882,6.860,0.566,G9IV,"rgb(255, 174, 192)",Boo
5372,N/A,14.315532,54.863753,101.4199,6.470,1.439,A5Vn,"rgb(231, 180, 0)",Boo
5356,N/A,14.316922,-25.815426,18.0343,5.870,4.590,F7Vw,"rgb(255, 189, 242)",Hya
5359,N/A,14.318498,-13.371095,57.1755,4.520,0.734,A1V,"rgb(225, 177, 0)",Vir
5365,N/A,14.321188,13.004299,26.0960,5.410,3.327,F5IV,"rgb(253, 191, 0)",Boo
5357,N/A,14.323302,-37.002907,73.4754,5.930,1.599,A1V,"rgb(220, 175, 0)",Cen
5354,N/A,14.323396,-46.058093,103.6269,3.550,-1.527,B2.5IV,"rgb(178, 150, 0)",Lup
5366,N/A,14.325689,-2.265518,80.1925,5.140,0.619,G9III,"rgb(255, 175, 195)",Vir
5368,N/A,14.328042,0.384333,63.2511,6.180,2.175,A7V,"rgb(233, 181, 0)",Vir
5370,N/A,14.329233,16.306948,57.3394,4.840,1.048,K3III,"rgb(255, 170, 179)",Boo
5373,N/A,14.329926,38.794052,132.2751,6.330,0.723,A2V,"rgb(217, 173, 0)",Boo
5349,N/A,14.331002,-61.272972,48.3559,5.220,1.798,Am,"rgb(242, 185, 0)",Cen
5374,N/A,14.335741,30.429128,92.9368,6.450,1.609,A5III,"rgb(228, 179, 0)",Boo
5362,N/A,14.336029,-43.058843,113.1222,5.550,0.282,G8III,"rgb(255, 178, 205)",Lup
5358,N/A,14.338763,-56.386497,375.9398,4.300,-3.576,B6Ib,"rgb(220, 175, 0)",Cen
5367,N/A,14.342623,-37.885295,79.3651,4.050,-0.448,A0IV,"rgb(203, 166, 0)",Cen
5364,N/A,14.345159,-45.187060,43.5540,4.780,1.585,F0IV,"rgb(245, 187, 0)",Lup
5376,N/A,14.372145,-34.786792,420.1681,5.570,-2.547,B8V,"rgb(192, 159, 0)",Cen
5336,N/A,14.373108,-80.108945,197.6285,5.060,-1.419,B4V,"rgb(189, 157, 0)",Aps
5371,N/A,14.376971,-58.459117,117.5088,4.760,-0.590,G8/K1 + F/G,"rgb(255, 181, 215)",Cen
5375,N/A,14.377421,-48.319857,671.1409,6.100,-3.034,B1III,"rgb(186, 155, 0)",Lup
5378,N/A,14.383956,-39.511819,140.2525,4.410,-1.325,B2V,"rgb(177, 150, 0)",Cen
5381,N/A,14.384942,-27.754017,48.2625,4.780,1.362,K3III,"rgb(255, 168, 174)",Hya
5387,N/A,14.385231,25.338173,36.5364,6.220,3.406,F5V,"rgb(255, 191, 253)",Boo
5384,N/A,14.387579,1.241569,17.1910,6.250,5.073,G1V,"rgb(255, 185, 230)",Vir
5377,N/A,14.388960,-50.772252,311.5265,6.030,-1.437,K2III,"rgb(255, 167, 169)",Lup
5385,N/A,14.389638,8.446617,65.9196,4.860,0.765,A0V,"rgb(212, 171, 0)",Boo
5383,N/A,14.390452,-11.714043,102.6694,6.220,1.163,G7III,"rgb(255, 176, 198)",Lib
5380,N/A,14.396834,-53.176233,112.9944,5.990,0.725,K1III,"rgb(255, 173, 189)",Lup
5388,N/A,14.400243,8.243969,135.5014,5.940,0.280,A3V,"rgb(218, 174, 0)",Boo
5392,N/A,14.403151,5.820131,48.7567,5.100,1.660,A5V,"rgb(225, 177, 0)",Vir
5394,N/A,14.405075,8.084595,110.0110,6.190,0.983,K4III,"rgb(255, 171, 180)",Boo
5327,N/A,14.406157,-82.848250,296.7359,6.420,-0.942,B8V,"rgb(208, 170, 0)",Aps
5393,N/A,14.411348,-11.669703,90.4977,6.490,1.707,F4III,"rgb(255, 191, 253)",Lib
5390,N/A,14.413508,-24.806310,140.6470,5.340,-0.401,K0III,"rgb(255, 177, 200)",Lib
5379,N/A,14.418426,-68.195333,621.1180,5.560,-3.406,A3Ib,"rgb(255, 191, 251)",Cir
5404,N/A,14.419967,51.850744,14.5307,4.040,3.229,F7V,"rgb(255, 189, 244)",Boo
5402,N/A,14.424764,38.393053,172.4138,6.280,0.097,K2III:,"rgb(255, 170, 179)",Boo
5397,N/A,14.424970,-19.969985,127.8772,6.630,1.096,A1/A2V,"rgb(226, 177, 0)",Lib
5382,N/A,14.427716,-66.172922,132.6260,6.360,0.747,A1V,"rgb(225, 177, 0)",Cir
5399,N/A,14.429936,-26.852241,71.7875,6.480,2.200,K0III,"rgb(255, 178, 202)",Hya
5395,N/A,14.435619,-45.221424,334.4482,4.560,-3.062,B2IV,"rgb(183, 153, 0)",Lup
5396,N/A,14.436336,-45.379276,97.8474,4.330,-0.623,A7:+...,"rgb(255, 191, 251)",Lup
5398,N/A,14.437074,-42.318597,98.1354,6.330,1.371,K3III,"rgb(255, 170, 180)",Cen
5405,N/A,14.440935,19.226900,89.1266,5.400,0.650,F0m,"rgb(236, 183, 0)",Boo
5400,N/A,14.447188,-39.873989,147.2754,6.360,0.519,B9V,"rgb(192, 159, 0)",Cen
5339,N/A,14.448801,-83.667884,91.6590,4.310,-0.501,K2III,"rgb(255, 168, 174)",Oct
5391,N/A,14.451973,-65.821646,277.0083,5.870,-1.342,K3III,"rgb(255, 163, 160)",Cir
5401,N/A,14.453392,-46.134254,67.8426,5.830,1.672,Am,"rgb(245, 187, 0)",Lup
5406,N/A,14.456774,-6.120332,78.8644,6.180,1.696,A2IV,"rgb(221, 175, 0)",Vir
5411,N/A,14.457637,41.024911,77.3994,6.640,2.196,F1IV,"rgb(251, 190, 0)",Boo
5430,N/A,14.458758,75.695993,110.0110,4.250,-0.957,K4III,"rgb(255, 165, 165)",UMi
5407,N/A,14.469564,-29.491638,120.6273,4.970,-0.437,B7/B8V,"rgb(195, 161, 0)",Hya
5409,N/A,14.470038,-2.227957,36.2582,4.810,2.013,G2III,"rgb(255, 184, 224)",Vir
5416,N/A,14.471234,36.197028,259.7403,6.220,-0.853,K0III,"rgb(255, 171, 183)",Boo
5414,N/A,14.475385,28.289448,483.0918,7.620,-0.800,A1V,"rgb(211, 170, 0)",Boo
5415,N/A,14.475915,28.290528,349.6503,7.120,-0.598,A1V,"rgb(207, 169, 0)",Boo
5420,N/A,14.477197,49.844851,100.0000,5.580,0.580,G3IV,"rgb(255, 180, 208)",Boo
5410,N/A,14.478256,-6.900536,191.5709,5.420,-0.992,K5III,"rgb(255, 163, 161)",Vir
5403,N/A,14.478750,-59.197548,100000.0000,6.460,-13.540,A0II/III,"rgb(223, 176, 0)",Cen
5423,N/A,14.493549,41.795911,23.7417,6.360,4.482,G5V,"rgb(255, 184, 224)",Boo
5389,N/A,14.493627,-76.729083,150.8296,6.060,0.168,K0/K1III,"rgb(255, 171, 182)",Aps
5422,N/A,14.497131,31.791188,110.1322,6.060,0.850,A0Vs,"rgb(206, 168, 0)",Boo
5418,N/A,14.497366,0.828929,79.3021,5.960,1.464,A5IV,"rgb(228, 179, 0)",Vir
5412,N/A,14.502399,-45.321355,146.1988,5.510,-0.315,B8Vn,"rgb(193, 160, 0)",Lup
5413,N/A,14.505823,-49.519018,62.3441,5.380,1.406,A1V,"rgb(217, 173, 0)",Lup
5424,N/A,14.512608,4.772286,212.7660,6.010,-0.630,K4III,"rgb(255, 165, 165)",Vir
5436,N/A,14.512832,63.185788,31.7864,6.100,3.589,F4IV,"rgb(255, 191, 251)",Dra
5417,N/A,14.515728,-40.845122,282.4859,6.390,-0.865,K3III,"rgb(255, 165, 164)",Cen
5419,N/A,14.519678,-38.869708,96.6184,5.990,1.065,K1III,"rgb(255, 174, 192)",Cen
5408,N/A,14.521224,-67.717197,76.0456,5.840,1.435,K1III,"rgb(255, 176, 196)",Cir
5437,N/A,14.528567,60.225636,117.0960,6.260,0.917,F0III,"rgb(237, 183, 0)",Dra
5429,N/A,14.530500,30.371437,49.0918,3.570,0.115,K3III,"rgb(255, 168, 174)",Boo
5435,N/A,14.534636,38.308253,26.6099,3.040,0.915,A7IIIvar,"rgb(232, 180, 0)",Boo
5433,N/A,14.538953,26.677284,73.6377,6.000,1.664,A7Vn,"rgb(236, 183, 0)",Boo
5442,N/A,14.541926,55.398010,190.1141,5.740,-0.655,K5III,"rgb(255, 162, 159)",Dra
5434,N/A,14.542374,22.260059,54.0249,5.910,2.247,F2IV,"rgb(254, 191, 0)",Boo
5421,N/A,14.542524,-56.887715,100000.0000,6.710,-13.290,F5Ia,"rgb(255, 184, 224)",Cen
5425,N/A,14.543629,-50.457157,176.3668,4.440,-1.792,B2III,"rgb(179, 151, 0)",Lup
5428,N/A,14.552680,-30.715068,101.2146,6.070,1.044,K0III,"rgb(255, 175, 194)",Cen
5441,N/A,14.555630,36.959023,75.0188,6.390,2.014,F8IVw,"rgb(255, 189, 242)",Boo
5427,N/A,14.558325,-52.679522,100.3009,5.860,0.853,K0III,"rgb(255, 174, 190)",Lup
5426,N/A,14.559004,-54.998628,76.4526,5.860,1.443,F6IV-V,"rgb(255, 190, 246)",Lup
5479,N/A,14.560711,79.660427,137.9310,6.270,0.572,K3III,"rgb(255, 168, 172)",UMi
5431,N/A,14.568881,-42.099256,252.5253,6.590,-0.422,A2IV,"rgb(220, 174, 0)",Cen
5445,N/A,14.569915,32.534477,40.5680,6.320,3.279,F5V,"rgb(255, 190, 249)",Boo
5451,N/A,14.571063,57.065258,29.2997,6.460,4.126,F7V,"rgb(255, 188, 241)",Dra
5448,N/A,14.577362,36.626064,155.5210,6.020,0.061,K5III,"rgb(255, 166, 168)",Boo
5452,N/A,14.577676,49.368354,262.4672,5.740,-1.355,M1III,"rgb(255, 161, 157)",Boo
5447,N/A,14.578000,29.745130,15.8328,4.470,3.472,F3Vwvar,"rgb(251, 190, 0)",Boo
5438,N/A,14.580758,-20.439381,149.7006,6.490,0.614,A3V,"rgb(226, 178, 0)",Lib
5432,N/A,14.588072,-60.015644,171.5266,6.390,0.218,K2III,"rgb(255, 169, 177)",Cen
5440,N/A,14.591786,-42.157824,93.7207,2.330,-2.529,B1Vn + A,"rgb(182, 152, 0)",Cen
5439,N/A,14.592079,-41.517436,112.4859,5.880,0.625,B6V,"rgb(193, 160, 0)",Cen
5454,N/A,14.601909,23.250359,116.6861,6.390,1.055,K0,"rgb(255, 174, 192)",Boo
5444,N/A,14.605288,-46.245451,214.5923,5.550,-1.108,K3III,"rgb(255, 163, 161)",Lup
5446,N/A,14.606698,-39.597407,139.4700,6.130,0.408,K1III,"rgb(255, 175, 193)",Cen
5449,N/A,14.612260,-40.211580,147.4926,5.740,-0.104,B8V,"rgb(188, 157, 0)",Cen
5455,N/A,14.616608,-12.305349,32.1750,6.200,3.662,F5V,"rgb(255, 190, 248)",Lib
5450,N/A,14.622266,-46.133439,418.4100,5.390,-2.718,K0III,"rgb(255, 178, 203)",Lup
5443,N/A,14.629609,-67.932012,27.8940,6.030,3.802,F7V,"rgb(255, 189, 243)",Cir
5453,N/A,14.631454,-49.425828,96.8992,4.050,-0.882,B5V,"rgb(182, 153, 0)",Lup
5464,N/A,14.636837,43.642130,276.2431,5.740,-1.466,K2III,"rgb(255, 163, 161)",Boo
5462,N/A,14.637219,18.298379,99.0099,5.900,0.922,K2III:,"rgb(255, 173, 189)",Boo
5467,N/A,14.637560,54.023339,110.2536,5.830,0.618,A1V,"rgb(212, 171, 0)",Boo
5456,N/A,14.638711,-38.794184,221.2389,6.040,-0.684,K3III,"rgb(255, 165, 165)",Cen
5468,N/A,14.647289,44.404500,57.0125,5.390,1.610,A1V,"rgb(214, 172, 0)",Boo
5457,N/A,14.653027,-46.584480,35.0018,6.060,3.340,F7V,"rgb(255, 189, 243)",Lup
5458,N/A,14.656814,-49.055319,55.1876,6.370,2.661,F3IV,"rgb(255, 191, 250)",Lup
5460,N/A,14.660346,-60.838300,1.3248,1.350,5.739,K1V,"rgb(255, 179, 205)",Cen
5459,Rigil Kentaurus,14.660765,-60.833976,1.3248,-0.010,4.379,G2V,"rgb(255, 184, 223)",Cen
5472,N/A,14.672743,21.975868,116.2791,6.130,0.802,G0V,"rgb(255, 191, 251)",Boo
5461,N/A,14.675768,-56.440761,348.4321,6.300,-1.411,K0/K1II,"rgb(255, 172, 183)",Cen
5473,N/A,14.678442,13.534325,50.8130,5.930,2.400,F0V,"rgb(237, 183, 0)",Boo
5475,N/A,14.678768,16.418324,93.7207,4.490,-0.369,B9p MnHg,"rgb(208, 170, 0)",Boo
5466,N/A,14.683721,-36.134858,189.7533,5.670,-0.721,Ap Si,"rgb(194, 160, 0)",Cen
5477,N/A,14.685820,13.728300,53.8793,3.780,0.123,A3IVn,"rgb(216, 173, 0)",Boo
5480,N/A,14.694097,8.161764,164.7446,4.860,-1.224,G8IIIvar,"rgb(255, 176, 197)",Boo
5481,N/A,14.695423,11.660662,123.6094,5.550,0.090,G8III,"rgb(255, 178, 202)",Boo
5474,N/A,14.697566,-30.933156,353.3569,6.380,-1.361,Asp...,"rgb(193, 160, 0)",Cen
5483,N/A,14.698398,21.123551,142.2475,6.400,0.635,G8III,"rgb(255, 178, 203)",Boo
5469,N/A,14.698823,-47.388200,142.4501,2.300,-3.468,B1.5III,"rgb(182, 153, 0)",Lup
5465,N/A,14.698877,-58.615829,42.6803,6.210,3.059,F4V,"rgb(255, 190, 249)",Cir
5471,N/A,14.699332,-37.793498,103.9501,4.010,-1.074,B2.5V,"rgb(182, 152, 0)",Cen
5492,N/A,14.700889,61.261916,40.6669,6.240,3.194,F2V,"rgb(255, 191, 254)",Dra
5463,N/A,14.708492,-64.975138,16.5700,3.180,2.083,F1Vp,"rgb(239, 184, 0)",Cir
5487,N/A,14.717673,-5.658207,18.2715,3.870,2.561,F2III,"rgb(253, 191, 0)",Vir
5484,N/A,14.720431,-24.997753,152.4390,5.700,-0.215,B9.5V,"rgb(212, 170, 0)",Lib
5490,N/A,14.723712,26.527850,215.9827,4.800,-1.872,M3III,"rgb(255, 2, 137)",Boo
5485,N/A,14.727624,-35.173655,64.2261,4.060,0.021,K3III,"rgb(255, 167, 170)",Cen
5493,N/A,14.729010,40.459254,209.6436,5.720,-0.887,K4III,"rgb(255, 166, 167)",Boo
5486,N/A,14.748755,-58.477492,102.9866,6.100,1.036,K0III,"rgb(255, 176, 196)",Cir
5489,N/A,14.749778,-35.191826,65.7030,4.920,0.832,A0V,"rgb(213, 171, 0)",Cen
5505,Izar,14.749784,27.074222,62.1118,2.350,-1.616,A0,"rgb(255, 177, 200)",Boo
5488,N/A,14.753045,-55.601640,352.1127,6.100,-1.633,B2III,"rgb(196, 162, 0)",Cir
5496,N/A,14.753252,-1.417529,289.0173,6.060,-1.245,M1III,"rgb(255, 0, 151)",Vir
5510,N/A,14.753808,32.788346,248.1390,6.270,-0.703,M1III,"rgb(255, 0, 151)",Boo
5502,N/A,14.754017,16.964280,74.5156,4.600,0.239,K0III,"rgb(255, 177, 199)",Boo
5482,N/A,14.754802,-62.875648,48.4496,5.360,1.934,A7Vn,"rgb(245, 187, 0)",Cir
5507,N/A,14.755717,18.884956,178.2531,6.150,-0.105,K0,"rgb(255, 180, 211)",Boo
5501,N/A,14.758390,0.717271,151.2859,5.680,-0.219,B9.5V,"rgb(205, 167, 0)",Vir
5503,N/A,14.766044,-15.459541,444.4444,6.330,-1.909,K2III,"rgb(255, 171, 181)",Lib
5497,N/A,14.766691,-25.443181,30.2847,5.150,2.744,F0V + G/K,"rgb(245, 187, 0)",Hya
5512,N/A,14.768319,15.131788,247.5248,5.780,-1.188,M5III,"rgb(255, 167, 171)",Boo
5499,N/A,14.768547,-23.153018,103.7344,5.800,0.720,K0III,"rgb(255, 177, 198)",Lib
5504,N/A,14.769690,-21.175966,41.2541,6.430,3.353,G2V,"rgb(255, 186, 233)",Lib
5511,N/A,14.770812,1.892885,41.2371,3.730,0.654,A0V,"rgb(208, 169, 0)",Vir
5494,N/A,14.774724,-47.441116,93.7207,5.740,0.881,A1V,"rgb(218, 174, 0)",Lup
5495,N/A,14.783694,-52.383518,79.6813,5.220,0.713,G6III,"rgb(255, 176, 198)",Lup
5508,N/A,14.784747,-38.290639,153.6098,5.900,-0.032,K3III,"rgb(255, 167, 171)",Cen
5498,N/A,14.786830,-52.205256,862.0690,6.070,-3.608,A1III/IV,"rgb(220, 175, 0)",Lup
5513,N/A,14.787125,-21.324871,505.0505,6.050,-2.467,K4/K5III,"rgb(255, 0, 143)",Lib
5514,N/A,14.789599,-25.624267,227.7904,5.610,-1.178,B9IV/V,"rgb(200, 165, 0)",Hya
5509,N/A,14.792250,-43.556806,231.4815,6.300,-0.523,K1III,"rgb(255, 174, 191)",Lup
5516,N/A,14.795779,-26.087500,109.7695,5.230,0.028,G8/K0III,"rgb(255, 178, 202)",Hya
5470,N/A,14.797701,-79.044751,136.9863,3.830,-1.853,K5III,"rgb(255, 165, 164)",Aps
5518,N/A,14.798597,-12.840007,112.7396,6.340,1.080,K0III,"rgb(255, 174, 189)",Lib
5517,N/A,14.799322,-26.646155,137.1742,5.760,0.074,B9.5V,"rgb(207, 169, 0)",Hya
5524,N/A,14.806486,24.366876,84.6740,6.150,1.511,F2V,"rgb(255, 189, 243)",Boo
5519,N/A,14.810569,-36.634697,157.7287,5.890,-0.100,M5III,"rgb(255, 166, 169)",Cen
5500,N/A,14.812377,-66.593563,431.0345,5.910,-2.263,B2.5V,"rgb(189, 157, 0)",Cir
5522,N/A,14.815026,-0.847655,134.5895,6.150,0.505,B9Vsvar...,"rgb(204, 167, 0)",Lib
5529,N/A,14.818551,37.811179,40.6835,6.150,3.103,F2V,"rgb(253, 191, 0)",Boo
5515,N/A,14.818641,-56.667829,82.6446,6.210,1.624,K3III,"rgb(255, 173, 188)",Cir
5533,N/A,14.821853,46.116205,48.9956,5.760,2.309,F7IVw,"rgb(255, 190, 246)",Boo
5521,N/A,14.821874,-24.251470,310.5590,5.680,-1.781,K3III+...,"rgb(255, 169, 175)",Lib
5523,N/A,14.821959,-14.149022,72.9395,5.320,1.005,Ap,"rgb(218, 174, 0)",Lib
5537,N/A,14.825660,51.374503,57.1102,6.490,2.706,F5IV,"rgb(255, 192, 254)",Boo
5538,N/A,14.828143,48.720804,68.5871,5.680,1.499,F6V+...,"rgb(255, 189, 244)",Boo
5532,N/A,14.832888,28.615832,98.4252,5.800,0.834,A4V,"rgb(216, 173, 0)",Boo
5534,N/A,14.837723,23.911844,18.1719,5.860,4.563,G2V,"rgb(255, 187, 236)",Boo
5526,N/A,14.838147,-27.960371,101.5228,4.420,-0.613,K3III,"rgb(255, 166, 169)",Hya
5596,N/A,14.838814,82.511944,43.2900,5.630,2.448,F9V,"rgb(255, 185, 227)",UMi
5541,N/A,14.841577,37.272047,64.3501,5.470,1.427,K0III-IV,"rgb(255, 175, 194)",Boo
5530,N/A,14.844773,-15.997237,22.9779,5.150,3.343,F3V,"rgb(255, 192, 254)",Lib
5563,Kochab,14.845105,74.155505,40.1445,2.070,-0.948,K4IIIvar,"rgb(255, 164, 162)",UMi
5531,Zubenelgenubi,14.847977,-16.041778,23.2396,2.750,0.919,A3IV,"rgb(227, 178, 0)",Lib
5536,N/A,14.850026,-0.257491,140.2525,6.180,0.445,K3III,"rgb(255, 166, 167)",Vir
5535,N/A,14.850298,-2.299150,67.0241,4.930,0.799,G8...,"rgb(255, 176, 198)",Lib
5544,N/A,14.856493,19.100460,6.7123,4.540,5.406,G8V + K4V,"rgb(255, 183, 222)",Boo
5552,N/A,14.857362,59.293985,138.8889,5.480,-0.233,K4III,"rgb(255, 166, 169)",Dra
5528,N/A,14.860641,-43.575359,123.9157,4.320,-1.146,B5IV,"rgb(182, 153, 0)",Lup
5542,N/A,14.875870,-30.577253,39.1389,6.300,3.337,G0/G1V,"rgb(255, 186, 233)",Cen
5527,N/A,14.876462,-63.809827,505.0505,5.910,-2.607,F8II + A/F,"rgb(255, 185, 228)",Cir
5543,N/A,14.880855,-37.803160,150.8296,5.020,-0.872,B7II/III,"rgb(182, 153, 0)",Cen
5520,N/A,14.887097,-73.190071,101.0101,5.590,0.568,G5III,"rgb(255, 181, 212)",Aps
5550,N/A,14.889819,15.705167,47.6417,6.410,3.020,F6III,"rgb(255, 187, 237)",Boo
5553,N/A,14.889939,19.152798,11.5101,6.000,5.695,K2V,"rgb(255, 180, 211)",Boo
5548,N/A,14.905592,-24.642202,127.8772,5.270,-0.264,K2/K3III,"rgb(255, 167, 171)",Lib
5554,N/A,14.906354,-11.898348,103.3058,5.780,0.709,G7III,"rgb(255, 177, 198)",Lib
5549,N/A,14.910532,-33.300575,320.5128,5.850,-1.679,K2III,"rgb(255, 165, 165)",Cen
5539,N/A,14.911830,-65.991095,390.6250,6.090,-1.869,B3Vn,"rgb(197, 163, 0)",Cir
5546,N/A,14.926287,-60.114164,49.4315,5.180,1.710,K1III,"rgb(255, 172, 184)",Cir
5558,N/A,14.929085,-33.855785,77.8210,5.320,0.865,A0V,"rgb(216, 173, 0)",Cen
5569,N/A,14.932944,32.300063,95.7854,6.120,1.214,A2V,"rgb(223, 176, 0)",Boo
5567,N/A,14.937008,14.446266,183.1502,5.900,-0.414,A0V,"rgb(203, 166, 0)",Boo
5556,N/A,14.938123,-52.809548,61.5006,5.380,1.436,A2III,"rgb(227, 178, 0)",Lup
5581,N/A,14.939724,49.628449,25.1067,5.630,3.631,F7V,"rgb(255, 188, 240)",Boo
5562,N/A,14.941907,-32.636784,195.3125,6.060,-0.394,K3III,"rgb(255, 165, 166)",Cen
5559,N/A,14.942239,-47.879198,169.2047,5.620,-0.522,B+...,"rgb(202, 166, 0)",Lup
5561,N/A,14.943265,-39.416023,114.4165,6.360,1.068,A0/A1V,"rgb(218, 173, 0)",Cen
5551,N/A,14.945554,-62.781016,462.9630,5.080,-3.248,B4Vnp,"rgb(204, 167, 0)",Cir
5564,N/A,14.946142,-11.409701,168.3502,5.480,-0.651,K4III,"rgb(255, 163, 161)",Lib
5560,N/A,14.950534,-51.447253,423.7288,6.600,-1.535,M2III,"rgb(255, 4, 126)",Lup
5574,N/A,14.950999,21.555419,126.5823,6.500,0.988,A1V,"rgb(213, 171, 0)",Boo
5570,N/A,14.953055,-4.346462,26.9034,4.470,2.321,F0V,"rgb(246, 187, 0)",Lib
5575,N/A,14.953244,16.388128,163.1321,5.720,-0.343,G5III:,"rgb(255, 177, 201)",Boo
5565,N/A,14.953808,-29.157678,151.5152,6.280,0.378,B8/B9V,"rgb(206, 169, 0)",Hya
5568,N/A,14.957765,-21.415475,5.8404,5.720,6.888,K4V,"rgb(255, 175, 195)",Lib
5573,N/A,14.959236,-0.167612,89.3655,5.510,0.754,K1III,"rgb(255, 173, 186)",Vir
5589,N/A,14.959743,65.932460,140.8451,4.630,-1.114,M5III,"rgb(255, 161, 154)",UMi
5540,N/A,14.964755,-76.662655,114.8106,5.370,0.070,K4III,"rgb(255, 164, 164)",Aps
5566,N/A,14.969112,-48.863011,23.8493,6.340,4.453,G5V,"rgb(255, 184, 223)",Lup
5578,N/A,14.970392,-11.154760,109.4092,6.610,1.415,A1V,"rgb(212, 171, 0)",Lib
5571,N/A,14.975537,-43.133960,117.3709,2.680,-2.668,B2III,"rgb(178, 150, 0)",Lup
5572,N/A,14.976817,-39.907172,102.7749,6.170,1.111,K1III,"rgb(255, 170, 180)",Cen
5577,N/A,14.977572,-27.657314,113.1222,5.650,0.382,A6IV,"rgb(240, 184, 0)",Hya
5583,N/A,14.981329,-4.989256,33.7724,6.080,3.437,F8V,"rgb(255, 189, 243)",Lib
5582,N/A,14.981550,-11.144014,95.0570,5.880,0.990,K3III-IV,"rgb(255, 169, 175)",Lib
5576,N/A,14.986025,-42.104194,117.5088,3.130,-2.220,B2IV,"rgb(174, 148, 0)",Cen
5579,N/A,14.987202,-37.881234,162.6016,6.450,0.394,B8V,"rgb(194, 160, 0)",Cen
5584,N/A,14.989754,4.567761,215.0538,5.910,-0.753,M1III,"rgb(255, 0, 150)",Vir
5580,N/A,14.990888,-43.159833,255.7545,6.100,-0.939,F5III,"rgb(255, 187, 234)",Lup
5588,N/A,14.993598,39.265333,51.4933,5.640,2.081,F1III-IV,"rgb(248, 188, 0)",Boo
5555,N/A,14.998825,-75.032669,151.5152,6.200,0.298,B9V,"rgb(201, 165, 0)",Aps
5547,N/A,15.003147,-77.160550,233.6449,5.920,-0.923,G8II,"rgb(255, 175, 192)",Aps
5597,N/A,15.010756,47.277441,169.7793,6.350,0.201,B9p SiSrCr,"rgb(191, 158, 0)",Boo
5592,N/A,15.014521,22.045589,240.9639,6.290,-0.620,K0,"rgb(255, 171, 182)",Boo
5586,N/A,15.016208,-8.518943,90.0090,4.910,0.139,B9.5V,"rgb(211, 170, 0)",Lib
5585,N/A,15.020303,-38.058398,119.7605,5.880,0.488,K2/K3III,"rgb(255, 170, 177)",Cen
5590,N/A,15.022174,-2.754927,227.7904,5.520,-1.268,M0III,"rgb(255, 3, 131)",Lib
5608,N/A,15.024195,60.204453,105.7082,5.910,0.789,A4V,"rgb(223, 176, 0)",Dra
5594,N/A,15.030255,-0.140295,704.2254,5.710,-3.529,M2III,"rgb(255, 163, 160)",Vir
5525,N/A,15.030754,-83.227646,120.7729,5.650,0.240,G8/K0III,"rgb(255, 177, 200)",Oct
5602,N/A,15.032436,40.390566,69.0608,3.490,-0.706,G8III,"rgb(255, 177, 200)",Boo
5587,N/A,15.032801,-34.358875,128.0410,6.210,0.673,A8/A9III/IV,"rgb(237, 183, 0)",Cen
5591,N/A,15.035119,-28.060611,101.7294,5.830,0.793,A4IV,"rgb(229, 179, 0)",Hya
5600,N/A,15.035141,25.008138,113.8952,4.800,-0.483,K4III,"rgb(255, 163, 160)",Boo
5599,N/A,15.045797,-3.031388,97.1817,6.600,1.662,A5m,"rgb(233, 181, 0)",Lib
5601,N/A,15.048344,2.091303,59.9161,4.390,0.502,K0III,"rgb(255, 175, 195)",Vir
5595,N/A,15.049799,-32.643294,118.9061,5.450,0.074,B3V,"rgb(186, 155, 0)",Lup
